Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,2017-03-29 16:18,0,0,sp tyu for ino la coolan o noumdo tay a tyempe mè yinyando tyo ya lo,,,,847181215530659842,https://twitter.com/mohamedfancina7/status/847181215530659842,
,2017-03-29 16:17,1,1,Hard to hold back. Enjoy the splashes of color!,,,,847181014229270530,https://twitter.com/Target/status/847181014229270530,
,2017-03-29 16:17,0,2,"If spending $30 on things from the $1 section at @Target is wrong, then I don't need your negativity in my life nor do I want to be right.",,@Target,,847180928430624768,https://twitter.com/brooklinnewyork/status/847180928430624768,
,2017-03-29 16:17,0,2,"in years to come, your kids will ask you about this day...",,,,847180855697063936,https://twitter.com/membershipguys/status/847180855697063936,
,2017-03-29 16:16,5,27,Just witnessed a historic moment: @ChrisDucker 's first time in a @Target pic.twitter.com/lsmZR8zxW5,,@ChrisDucker @Target,,847180578709323776,https://twitter.com/PatFlynn/status/847180578709323776,
,2017-03-29 16:15,3,0,"[VOTE NOW] #SimplySocialAwards Best Social Content Strategy nominees are @AlaskaAir , @Maybelline , @Target , + @NASA : http:// bit.ly/2o3Gcjs pic.twitter.com/wF8WjU3Xu6",,@AlaskaAir @Maybelline @Target @NASA,#SimplySocialAwards,847180389718376450,https://twitter.com/simplymeasured/status/847180389718376450,
,2017-03-29 16:14,0,2,Is there anything better than stopping @Target for creamer & leaving w heels that perfectly match a dress ur wearing on Saturday? #Nope,,@Target,#Nope,847180220679499782,https://twitter.com/JavaMediaMktg/status/847180220679499782,
,2017-03-29 16:14,1,2,I saw these two pens from @thimblepress at @target and had to get them!! They're so bright and… https://www. instagram.com/p/BSPC0mEDU32/,,@thimblepress @target,,847180219303804928,https://twitter.com/with_kristen/status/847180219303804928,
,2017-03-29 16:14,0,0,it said it would deliver on the day of or the day after... so I guess I will see.,,,,847180203076063232,https://twitter.com/Mom_Mart/status/847180203076063232,
,2017-03-29 16:13,1,3,Estos tres carritos ya tienen tu nombre. pic.twitter.com/d7AMs2WVwo,,,,847179957868679168,https://twitter.com/Target/status/847179957868679168,
,2017-03-29 16:13,0,0,"@TheTaraErickson Aww, you give us all the feels. See you again soon!",,@TheTaraErickson,,847179841023737856,https://twitter.com/Target/status/847179841023737856,
,2017-03-29 16:12,0,1,"Felt like I was driving an obstacle course in the @Target parking lot, dodging carts. Wasn't mine - but I put away. #InCaseYouWereWondering",,@Target,#InCaseYouWereWondering,847179783624671237,https://twitter.com/alexisbleedel/status/847179783624671237,
,2017-03-29 16:12,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847179730453483520,https://twitter.com/LynnOgzewalla/status/847179730453483520,
,2017-03-29 16:10,2,1,Stop by soon. We're excited to see you! pic.twitter.com/NsYLqiP25B,,,,847179074531418112,https://twitter.com/Target/status/847179074531418112,
,2017-03-29 16:09,0,0,"When @DunkinDonuts coffee is on special at @Target , you buy even if you don't need it!",,@DunkinDonuts @Target,,847178902342586368,https://twitter.com/snoopylover13/status/847178902342586368,
,2017-03-29 16:06,0,0,@Target when are y'all gonna create a rewards program?! Ya girl needs points or cash back or something pic.twitter.com/XcPl7a4vg4,,@Target,,847178282713976833,https://twitter.com/ZoeZarina/status/847178282713976833,
,2017-03-29 16:06,1,0,But the big question is: cart or basket? pic.twitter.com/UTUgpEXrwM,,,,847178158478671872,https://twitter.com/Target/status/847178158478671872,
,2017-03-29 16:05,0,0,Can't believe I'm shopping for my daughter's bridal shower this weekend! @Target,,@Target,,847178022172151813,https://twitter.com/jennlynn420/status/847178022172151813,
,2017-03-29 16:05,1,2,#TargetRun FTW.,,,#TargetRun,847178022021222400,https://twitter.com/Target/status/847178022021222400,
,2017-03-29 16:05,1,1,¡Totalmente de acuerdo! Bullseye es pura ternura.,,,,847177892740186112,https://twitter.com/Target/status/847177892740186112,
,2017-03-29 16:05,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847177846015643649,https://twitter.com/hung25astud/status/847177846015643649,
,2017-03-29 16:05,1,1,#FantasticBeasts are always welcome here. (Especially if they're wearing red.),,,#FantasticBeasts,847177821697032193,https://twitter.com/Target/status/847177821697032193,
,2017-03-29 16:05,1,1,Take our short snack survey with @FamilyFun and enter to win a $25 gift card to @Target http:// vls.pt/SnackSurvey,,@FamilyFun @Target,,847177814877114368,https://twitter.com/signupdotcom/status/847177814877114368,
,2017-03-29 16:05,0,0,Take our short snack survey with @FamilyFun and enter to win a $25 gift card to @Target http:// vls.pt/SnackSurvey,,@FamilyFun @Target,,847177814692548609,https://twitter.com/volunteerspot/status/847177814692548609,
,2017-03-29 16:04,1,1,We think those were pretty much made for you! Happy building!,,,,847177568180609025,https://twitter.com/Target/status/847177568180609025,
,2017-03-29 16:04,1,1,And @Target does it again! See how to make this Faux Concrete planter with products from the craft section--> http:// printablecrush.com/faux-concrete- planter-diy-decor-project/ … pic.twitter.com/PYYumpK01W,,@Target,,847177563676037121,https://twitter.com/printablecrush/status/847177563676037121,
,2017-03-29 16:03,0,0,@Target yes thank you to Sean. But was an arduous task since three agents told me different things. But thank you in the end.,,@Target,,847177290723315718,https://twitter.com/shasan101/status/847177290723315718,
,2017-03-29 16:02,0,0,"GUYS! ReStore has TONS of unopened @Target furniture!!! Couches, chairs, tables, shelves, end tables! For CHEAP!! Go go go!!!*",,@Target,,847177278853386240,https://twitter.com/Sunfl0werV3n0m/status/847177278853386240,
,2017-03-29 16:02,1,7,Thank you @elfcosmetics for the new brushes! These are from the Precision Brushes collection sold at @target ! I lo… http:// ift.tt/2oi74t9 pic.twitter.com/tRSA1VSdaP,,@elfcosmetics @target,,847177172037046272,https://twitter.com/logicalharmony/status/847177172037046272,
,2017-03-29 16:02,1,1,SAME! Any day is a great day for a #TargetRun . pic.twitter.com/gNeErJnFFt,,,#TargetRun,847177148188311553,https://twitter.com/Target/status/847177148188311553,
,2017-03-29 16:02,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847177047059386368,https://twitter.com/Trust_Ts/status/847177047059386368,
,2017-03-29 16:01,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847176972816060416,https://twitter.com/kristiesbrown/status/847176972816060416,
,2017-03-29 16:01,0,0,Looking to freshen up your bedding for the #spring season? Check out my picks for neutral quilts! >> http:// ow.ly/IEHB30aiQhK @Target,,@Target,#spring,847176917551923201,https://twitter.com/whatkarlysaid/status/847176917551923201,
,2017-03-29 16:01,1,7,We love you more! pic.twitter.com/SY3U5nbpX8,,,,847176903010193409,https://twitter.com/Target/status/847176903010193409,
,2017-03-29 15:59,0,1,What a magical #TargetFind ! Enjoy. pic.twitter.com/bjvyHSvM8F,,,#TargetFind,847176358954483712,https://twitter.com/Target/status/847176358954483712,
,2017-03-29 15:58,0,0,@Target recalls magnetic Tic-Tac-Toe games due to choking hazard http://www. wfsb.com/story/35024870 /target-recalls-magnetic-tic-tac-toe-games-due-to-choking-hazard … pic.twitter.com/t56RHbMwBe,,@Target,,847176187550076929,https://twitter.com/WFSBnews/status/847176187550076929,
,2017-03-29 15:58,0,0,@Target recalls magnetic Tic-Tac-Toe games due to choking hazard http://www. wfsb.com/story/35024870 /target-recalls-magnetic-tic-tac-toe-games-due-to-choking-hazard … pic.twitter.com/4kyvZEL89I,,@Target,,847176187529121792,https://twitter.com/JosephWenzel1/status/847176187529121792,
,2017-03-29 15:56,0,0,thank you Sean. He has sorted this out for me.,,,,847175658769973249,https://twitter.com/shasan101/status/847175658769973249,
,2017-03-29 15:55,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847175522232754176,https://twitter.com/BinkLovesJesus/status/847175522232754176,
,2017-03-29 15:55,0,0,"I @Target , but this is the third time in recent history that I've found empty shelves for whole segments of products. Is it just me?",,@Target,,847175290648432642,https://twitter.com/seander01/status/847175290648432642,
,2017-03-29 15:50,0,0,@Target i'm not. I'm looking to get back the price difference from the time of ordering to the time of shipping as per the policy,,@Target,,847174186493792257,https://twitter.com/shasan101/status/847174186493792257,
,2017-03-29 15:47,0,1,It’s coming! We can hardly wait either… pic.twitter.com/7DbZRu1M3B,,,,847173443367960576,https://twitter.com/Target/status/847173443367960576,
,2017-03-29 15:47,2,1,Do you ever go to a @Target that's not your Target and you're walking around like what TF is this place and where am I?,,@Target,,847173397129842688,https://twitter.com/m_ram7/status/847173397129842688,
,2017-03-29 15:45,1,1,"Hey, the early bunny gets the cutest #TargetFinds .",,,#TargetFinds,847172914436870145,https://twitter.com/Target/status/847172914436870145,
,2017-03-29 15:42,2,6,Love kids-Brazil @bellartagency #kids #fashion #Philadelphia #girls #smile #film #director #disney #style #actorslife #kidsmodel @target pic.twitter.com/8sX5fVgeA1,,@bellartagency @target,#kids #fashion #Philadelphia #girls #smile #film #director #disney #style #actorslife #kidsmodel,847172172548362240,https://twitter.com/bellartagency/status/847172172548362240,
,2017-03-29 15:41,0,0,@Target - For you C9 Champion brand. I directed this. Hit me up. pic.twitter.com/Ic9wHBo5Wr,,@Target,,847171894763597824,https://twitter.com/andersonerik/status/847171894763597824,
,2017-03-29 15:37,1,1,Take our short kids and snack survey with @signupdotcom and enter to win a $25 gift card to @Target : http:// spr.ly/60148wCHp pic.twitter.com/3agxRcSTBE,,@signupdotcom @Target,,847170752491241473,https://twitter.com/FamilyFun/status/847170752491241473,
,2017-03-29 15:36,0,0,@Target you rock. Do this in all your stores!!! #normalizeit pic.twitter.com/NKDJK6S8UP,,@Target,#normalizeit,847170584681336833,https://twitter.com/ADOsredkar/status/847170584681336833,
,2017-03-29 15:35,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847170373959499776,https://twitter.com/AFunker_1984/status/847170373959499776,
,2017-03-29 15:31,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847169468799291392,https://twitter.com/just_snookin/status/847169468799291392,
,2017-03-29 15:31,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847169292584013824,https://twitter.com/Meiky0929/status/847169292584013824,
,2017-03-29 15:29,0,2,"Scored some great planning tools @Target the other day, so of course I had to feature them in my latest blog post! http://www. thispaintedlifeblog.com/planning-ultim ate-productivity/ … pic.twitter.com/DiLl9YyF7Q",,@Target,,847168902736101377,https://twitter.com/paintedlifeblog/status/847168902736101377,
,2017-03-29 15:29,0,0,@Target do yall donate to families in need. Please visit this gofundme for https://www. gofundme.com/meth-house-mak eover …,,@Target,,847168785727545344,https://twitter.com/Hstaylor0404/status/847168785727545344,
,2017-03-29 15:28,0,0,"A cashier @Target in #walnutcreek continued to tell me that I had to sign up for the credit card, had to.. didn't ask.. #howrude #nothanks",,@Target,#walnutcreek #howrude #nothanks,847168550175297536,https://twitter.com/whatupchuk/status/847168550175297536,
,2017-03-29 15:27,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847168251889176577,https://twitter.com/gregg_lbrrl/status/847168251889176577,
,2017-03-29 15:24,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847167604766650368,https://twitter.com/TomMiskowiec/status/847167604766650368,
,2017-03-29 15:23,0,0,El 9 de abril... pic.twitter.com/YsEVcRF8H7,,,,847167350608740357,https://twitter.com/Target/status/847167350608740357,
,2017-03-29 15:22,0,0,@Target please send me refund for order 1016719630763. Also please see [ ref:_00Di0bdoy._500i0uv1gA:ref ]. I am due $16.35 back.,,@Target,,847167082336800768,https://twitter.com/shasan101/status/847167082336800768,
,2017-03-29 15:21,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847166963163947008,https://twitter.com/craft_happy/status/847166963163947008,
,2017-03-29 15:19,0,1,¡Sí! Los chocolates siempre están en nuestra lista.,,,,847166254205014016,https://twitter.com/Target/status/847166254205014016,
,2017-03-29 15:18,0,0,@Target . Great. Can you please explain that to your colleagues who have refused to honor the price difference for my order?,,@Target,,847166176144867328,https://twitter.com/shasan101/status/847166176144867328,
,2017-03-29 15:18,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847166130552623104,https://twitter.com/purpleazure/status/847166130552623104,
,2017-03-29 15:16,0,1,Shout out to @Target and this gross mold-filled sippy cup they’re trying to sell on the shelf today pic.twitter.com/wE2Ehdnarl,,@Target,,847165619359363074,https://twitter.com/BHKorstjens/status/847165619359363074,
,2017-03-29 15:16,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847165609691566080,https://twitter.com/kikiLin11/status/847165609691566080,
,2017-03-29 15:16,0,0,"@OriginalFunko Is there a street date for the 10 Groot Pop? My local @Target says April 16th, but they are closed on Easter Sunday.""",,@OriginalFunko @Target,,847165520851951617,https://twitter.com/RD_Gunslinger/status/847165520851951617,
,2017-03-29 15:14,0,2,I actually just saw this like 10 minutes ago on her Insta,,,,847165130735529984,https://twitter.com/tori_bradbery/status/847165130735529984,
,2017-03-29 15:12,0,2,@torib2397 Thought you would appreciate a family pic of @Target 's @DusteeJenkins . #PRpro #fangirling pic.twitter.com/V7DkE0oEmU,,@torib2397 @Target @DusteeJenkins,#PRpro #fangirling,847164648730316801,https://twitter.com/AveryBGreen/status/847164648730316801,
,2017-03-29 15:11,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847164403627823104,https://twitter.com/emilielinder/status/847164403627823104,
,2017-03-29 15:10,0,0,"I love it. @target wouldn't honor their sale ad wording, so I went to at&t & they price matched it for $129 before tax!",,@target,,847164093656186880,https://twitter.com/yyouralushhx/status/847164093656186880,
,2017-03-29 15:10,0,0,love all of your makeup... I buy most of it from Stage,,,,847164047132954624,https://twitter.com/Sassie_Kimberly/status/847164047132954624,
,2017-03-29 15:07,0,0,All of the targets should have this (: @Target pic.twitter.com/hWJC9BfYcy,,@Target,,847163429962108928,https://twitter.com/Wtfbubbles/status/847163429962108928,
,2017-03-29 15:07,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847163348168822785,https://twitter.com/mkyw168/status/847163348168822785,
,2017-03-29 15:07,0,3,Diaper Genie - refills have 7-layers to seal in odors & keep them away! https:// goo.gl/ET4MHo #ForBetterBeginnings #Ad @Target pic.twitter.com/jljtGVvdjy,,@Target,#ForBetterBeginnings #Ad,847163343387406336,https://twitter.com/WhoaBella/status/847163343387406336,
,2017-03-29 15:06,1,2,#boycotttarget They allow men in the women's restroom,,,#boycotttarget,847163158221541377,https://twitter.com/nicholasprop/status/847163158221541377,
,2017-03-29 15:06,0,4,in case anyone was wondering it has been a year since this iconic day,,,,847163025874309120,https://twitter.com/Wonder_Bubbles/status/847163025874309120,
,2017-03-29 15:04,0,0,"#TriggerTime When it comes down to it, @Walmart > @Target I look alot better than i actually do when I'm in WalMart. Sorry Target.",,@Walmart @Target,#TriggerTime,847162554078171143,https://twitter.com/RealTriggerTime/status/847162554078171143,
,2017-03-29 15:04,0,1,There are just so many reasons to love @Target . Here's one more: Trendy decor at rock-bottom prices! http:// bit.ly/2njWwJj,,@Target,,847162459312001024,https://twitter.com/IndyHomesTeam/status/847162459312001024,
,2017-03-29 15:01,0,0,BRING BACK THE MOOD GLOSS!,,,,847161759928532992,https://twitter.com/bijoublu007/status/847161759928532992,
,2017-03-29 15:00,0,3,Treat your body aprés swim with #SweetSpotLabs Washes + Wipes. They're available to shop at @Target today. Pic via @circusofcakes #sweetspot pic.twitter.com/0I4tawty52,,@Target @circusofcakes,#SweetSpotLabs #sweetspot,847161622602928129,https://twitter.com/SweetSpotLabs/status/847161622602928129,
,2017-03-29 15:00,37,240,"GLOW with our Duo Chromatic Illuminating Powders, Away We Glow Liquid Highlighters, & Ombré Blushes! Shop at @Target http:// bit.ly/2njMOq0 pic.twitter.com/9ODW0p5jf2",,@Target,,847161486405521409,https://twitter.com/NyxCosmetics/status/847161486405521409,
,2017-03-29 14:59,0,0,"@Target why are employees hiding items and telling customers they're not in Stock? City line Ave store, 4000 monument Rd, PA",,@Target,,847161356499505161,https://twitter.com/RM_Carr/status/847161356499505161,
,2017-03-29 14:54,0,0,bought both these from @Target and they have different instructions pic.twitter.com/ELmVoIztkg,,@Target,,847160001982480384,https://twitter.com/GREYHAAVENS/status/847160001982480384,
,2017-03-29 14:51,0,1,"Ah, of course! You of all Zootopia fans will just encourage us to………buy everything!",,,,847159338108174336,https://twitter.com/Stuffwell303/status/847159338108174336,
,2017-03-29 14:49,0,0,@Target please get with the program and start carrying bras for normal sized women! A 32 is not too much to ask for!,,@Target,,847158866710290432,https://twitter.com/konrathtracy/status/847158866710290432,
,2017-03-29 14:49,0,1,"Found the BRAND NEW @HasbroNews #StarWars #RogueOne Jedha Revolt"" #ActionFigure Pack @Target ! https://www. youtube.com/watch?v=sBTKQf RiFbM … #FilmakerMike #Hasbro""",,@HasbroNews @Target,#StarWars #RogueOne #ActionFigure #FilmakerMike #Hasbro,847158857990230016,https://twitter.com/JediMike1128/status/847158857990230016,
,2017-03-29 14:49,0,1,Take a picture? BUY IT :P,,,,847158831645831168,https://twitter.com/ACRacebest/status/847158831645831168,
,2017-03-29 14:48,0,0,@Target has great shoes I don't care what you say,,@Target,,847158518880731136,https://twitter.com/hannahholm_/status/847158518880731136,
,2017-03-29 14:45,0,4,Day 2 of #Minecraft community building. Ss built a @Kohls @Target @skyzone and more! @ConcordGV #ConcordJags #socialstudies #learningisfun pic.twitter.com/Z5JABmMkrs,,@Kohls @Target @skyzone @ConcordGV,#Minecraft #ConcordJags #socialstudies #learningisfun,847157802745450499,https://twitter.com/FinanGV/status/847157802745450499,
,2017-03-29 14:44,0,0,So I agree with @callmeweylie that @Target should have a reward system!!(: target is my second home,,@callmeweylie @Target,,847157466324516870,https://twitter.com/Wtfbubbles/status/847157466324516870,
,2017-03-29 14:41,0,0,"How many times do you go to @Target a month? We can make your trip a lot #Sweeter , enter our last #Shelfie ... http:// fb.me/6ACT2ihuk",,@Target,#Sweeter #Shelfie,847156877997805568,https://twitter.com/honeybabyrocks/status/847156877997805568,
,2017-03-29 14:41,0,0,"How many times do you go to @Target a month? We can make your trip a lot #Sweeter , enter our… https://www. instagram.com/p/BSO4M56j7Yf/",,@Target,#Sweeter,847156864454443009,https://twitter.com/honeybabyrocks/status/847156864454443009,
,2017-03-29 14:41,0,16,#WayBackWednesday @lxznr celebrates after winning the @ToyotaGPLB in 1998. #ChipLikesWinners @GanassiChip @Target pic.twitter.com/Hkwnc5oBHk,,@lxznr @ToyotaGPLB @GanassiChip @Target,#WayBackWednesday #ChipLikesWinners,847156654030368768,https://twitter.com/Indys18Wheels/status/847156654030368768,
,2017-03-29 14:40,0,0,I think I've seen that! Shame I didn't take a picture of it.,,,,847156642504458245,https://twitter.com/Stuffwell303/status/847156642504458245,
,2017-03-29 14:40,0,0,Just what exactly happened at @Target ?!? http:// ow.ly/LpnS30amilu,,@Target,,847156464514977792,https://twitter.com/thegeekdown/status/847156464514977792,
,2017-03-29 14:39,0,1,Since when is letting an employee know when they are late for work a bad thing? Apparently it's very frowned upon at @Target ...,,@Target,,847156150898446336,https://twitter.com/JackChace/status/847156150898446336,
,2017-03-29 14:38,0,0,@Target I was asked 3 times if I wanted to open a target red card during my visit. I think that's a bit much.,,@Target,,847155929023885312,https://twitter.com/NextJenn_/status/847155929023885312,
,2017-03-29 14:37,0,2,Japan is getting all of the good #Zootopia Easter merch from what I've seen...although @Target DOES have an Easter card!,,@Target,#Zootopia,847155827299430400,https://twitter.com/ACRacebest/status/847155827299430400,
,2017-03-29 14:36,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847155419533524995,https://twitter.com/janinek77/status/847155419533524995,
,2017-03-29 14:33,0,0,Unbranded Shop Easter Sign Stand At Target https://www. fixturescloseup.com/2017/03/29/unb randed-shop-easter-sign-stand-target/ … via @FixturesCloseUp @Wordpress #RetailFixtures #Easter @Target,,@FixturesCloseUp @Wordpress @Target,#RetailFixtures #Easter,847154726319931392,https://twitter.com/FixturesCloseUp/status/847154726319931392,
,2017-03-29 14:29,0,0,@Target my Cartwheel discounts didn't apply.... what can I do?,,@Target,,847153832371109889,https://twitter.com/xoniicolee/status/847153832371109889,
,2017-03-29 14:27,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847153347299885065,https://twitter.com/AleidaRoman93/status/847153347299885065,
,2017-03-29 14:25,0,0,"@Target Thank you. Is this regardless of any promotion you may have had running at the time? For example, a $5 GC.",,@Target,,847152855207350272,https://twitter.com/shasan101/status/847152855207350272,
,2017-03-29 14:23,1,8,Hey @target ! Jump on the #flexibleseating bandwagon with us and design a line of affordable classroom furniture for personalized learning!,,@target,#flexibleseating,847152327668776960,https://twitter.com/Erin_Lawson3/status/847152327668776960,
,2017-03-29 14:21,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847151620404097024,https://twitter.com/just_snookin/status/847151620404097024,
,2017-03-29 14:20,1,1,"If you refer to @Target as 'tar-jay,' you might be interested in these 15 ways to save at #Target via @ABC10 https:// goo.gl/kX19xd pic.twitter.com/jFMPIouGnn",,@Target @ABC10,#Target,847151371832852485,https://twitter.com/magnify_money/status/847151371832852485,
,2017-03-29 14:19,0,0,@Target went from a natural hair shelf to an entire aisle. Take all my monies! #camefordiapers #spent50dollars pic.twitter.com/CtkxV9haiU,,@Target,#camefordiapers #spent50dollars,847151157654933504,https://twitter.com/jgarnerbooks/status/847151157654933504,
,2017-03-29 14:18,0,0,Where's the one place where you can find @FantasticBeasts ? Why @Target of course! #FantasticBeasts pic.twitter.com/cLBq4MzSXT,,@FantasticBeasts @Target,#FantasticBeasts,847150982236717056,https://twitter.com/KWilsonHunte/status/847150982236717056,
,2017-03-29 14:18,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847150877232316439,https://twitter.com/Ami22450843/status/847150877232316439,
,2017-03-29 14:16,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847150563624046593,https://twitter.com/duckmommy2026/status/847150563624046593,
,2017-03-29 14:14,0,0,"Where's the one place you can find fantasticbeastsmovie? Why @target , of course!… https://www. instagram.com/p/BSO1CxHAYt-/",,@target,,847149915474214915,https://twitter.com/KWilsonHunte/status/847149915474214915,
,2017-03-29 14:10,0,3,"I have one ordered also, I can't wait . pic.twitter.com/NEAiWrpKSo",,,,847149045080604672,https://twitter.com/lexierae2001/status/847149045080604672,
,2017-03-29 14:10,0,0,@Target I am in the international store looking at the Singer 7258 Sewing Machine. My question is will this work with 240V electricity?,,@Target,,847148994459582471,https://twitter.com/hasschapman/status/847148994459582471,
,2017-03-29 14:09,0,1,"Hamilton came in the mail today and I was so excited, only to find the case cracked in two spots. You can do better @Target",,@Target,,847148629383168004,https://twitter.com/Vancey_30/status/847148629383168004,
,2017-03-29 14:08,0,1,Only need a gallon of milk? @Target revamps their #instore layout to make it easier for speedy shoppers. http:// hubs.ly/H06SCJH0 pic.twitter.com/VeXV5Hn5Nv,,@Target,#instore,847148558176473088,https://twitter.com/LNLsystems/status/847148558176473088,
,2017-03-29 14:07,0,0,definitely! It was at the time of the tweet so 12:15ish & I was at the service desk in front. It was an older man who helped me.,,,,847148327858790400,https://twitter.com/TheycallmeNancy/status/847148327858790400,
,2017-03-29 14:05,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847147640672411648,https://twitter.com/spamjunk80/status/847147640672411648,
,2017-03-29 14:04,0,2,@LeaMichele I cannot wait for #PLACES to be finally out to the world. Already preordered my @Target exclusive!! pic.twitter.com/5P8kKYg6Vq,,@LeaMichele @Target,#PLACES,847147402377281536,https://twitter.com/lilz_lemonade/status/847147402377281536,
,2017-03-29 14:04,0,0,Needed one today. Stopped and grabbed one on clearance from @Target and now the world is happy I guess.,,@Target,,847147374288027649,https://twitter.com/sinceredavinci/status/847147374288027649,
,2017-03-29 14:02,0,0,@Target : Saw the leaked Target AD & your AD is better than Best Buy's. Best Buy taking pre orders tomorrow.When does Target pre order start?,,@Target,,847146843389681664,https://twitter.com/uclakers2478/status/847146843389681664,
,2017-03-29 14:01,0,0,@Target 0245 appalled by how staff is treated by leadership Sam should be fired for poor treatment of a cashier! #AWFUL #inappropriate,,@Target,#AWFUL #inappropriate,847146660148854784,https://twitter.com/RaynikaFarmer/status/847146660148854784,
,2017-03-29 14:00,0,0,When I saw @lipstickandlace91 post this candle on Instagram from @Target I knew I needed it! the #blog @3pm today- http://www. behindtheleopardglasses.com pic.twitter.com/sfJ8D5hQIX,,@lipstickandlace91 @Target @3pm,#blog,847146382192513024,https://twitter.com/emmasglasses/status/847146382192513024,
,2017-03-29 13:59,0,0,@LeaMichele I already preordered it at @Target and I'm the most excited girl for this amazing album!! I love you so much Lea,,@LeaMichele @Target,,847146324768309249,https://twitter.com/msanalorenzo4/status/847146324768309249,
,2017-03-29 13:58,1,4,I love @Target so much,,@Target,,847146077807632384,https://twitter.com/drbk97/status/847146077807632384,
,2017-03-29 13:56,1,2,"Once you start looking for #socent and #socialgood businesses, you see them everywhere... even in the @target granola bar aisle @thisbar pic.twitter.com/CUmEHtMQnR",,@target @thisbar,#socent #socialgood,847145464940183552,https://twitter.com/MattSpenceSr/status/847145464940183552,
,2017-03-29 13:55,0,0,I just checked in @Target with #mPLUSPlaces Download today! http:// bit.ly/gomplaces,,@Target,#mPLUSPlaces,847145318579888128,https://twitter.com/dowson12113099/status/847145318579888128,
,2017-03-29 13:55,0,1,SO PUMPED for @ToneItUp launch with @Target !!! #toneitupxtarget #TIU #TIUTeam #SpringGoals #workout #humpday pic.twitter.com/C3GXa1Gadk,,@ToneItUp @Target,#toneitupxtarget #TIU #TIUTeam #SpringGoals #workout #humpday,847145286178889728,https://twitter.com/TypeLovely/status/847145286178889728,
,2017-03-29 13:50,0,0,"Did @OlaySkin get rid of the Quench"" shimmer lotion? Orrrr is @Target just out every time I need a new one and i'm there :(""",,@OlaySkin @Target,,847143895762980864,https://twitter.com/courtrademann/status/847143895762980864,
,2017-03-29 13:47,0,1,Can't wait for doctor to release me to go back to work because this little lady needs me some @Target retail therapy....who cares bout work,,@Target,,847143210900209664,https://twitter.com/kidsheileen/status/847143210900209664,
,2017-03-29 13:45,1,7,Hey @Target why is there a 10 items or less Lane but people can bring 15-20 items? #Target #ExpressLane pic.twitter.com/Qv4eqMYmHX,,@Target,#Target #ExpressLane,847142656136368131,https://twitter.com/3RonJohnson/status/847142656136368131,
,2017-03-29 13:44,5,0,#RECALL @Target recalls tic-tac-toe game with small pieces that could lead to choking http://www. wbaltv.com/article/target -recalls-tic-tac-toe-game-that-may-lead-to-choking/9202884 … pic.twitter.com/dVAUJioFQs,,@Target,#RECALL,847142326606663681,https://twitter.com/RonSnyderMedia/status/847142326606663681,
,2017-03-29 13:43,0,1,My 79 year old grandma is stronger than @Target over priced poorly made necklaces'.,,@Target,,847142265567035397,https://twitter.com/Craseface/status/847142265567035397,
